,Unnamed: 0,tweet_id,date,screen_name,location,tweet,retweet_count,favourites_count,hashtags,clean_tweet,processed_tweet,followers_count,language,verified
140,140,1293119385075417088,2020-08-11,carolinewrcb,,"#TUESDAY TOP STORIES: 🏫 Photos show no masks or social distancing in #RheaCounty schools 🚨 @HamiltonHealth say possible #COVID19 exposures at local restaurants, bars 🚓 SWAT situation in #SoddyDaisy 📁 @POTUS pulled from briefing after shooting outside white house",1,5,"['TUESDAY', 'RheaCounty', 'COVID19', 'SoddyDaisy']","TOP STORIES: Photos show no masks or social distancing in schools say possible exposures at local restaurants, bars SWAT situation in pulled from briefing after shooting outside white house","['top', 'stori', ':', 'photo', 'show', 'mask', 'social', 'distanc', 'school', 'say', 'possibl', 'exposur', 'local', 'restaur', 'bar', 'swat', 'situat', 'pull', 'brief', 'shoot', 'outsid', 'white', 'hous']",0,en,
141,141,1296259237392396288,2020-08-19,picardonhealth,,"Toronto schools will require masks😷for all students age 4 and up, by @krushowy … via @torontostar #Covid19 #Masks4All #BackToSchool🎒",165,450,"['Covid19', 'Masks4All', 'BackToSchool']","Toronto schools will require masksfor all students age and up, by via","['toronto', 'school', 'requir', 'masksfor', 'student', 'age', 'via']",0,en,
142,142,1296238018924339202,2020-08-19,bogochisaac,,"1/ 2 *possible* cases of #COVID19 acquired on a ~5 hour flight with at least 7 infected people on board (some with symptoms), and no masks worn. All in close proximity. Low transmission risk on planes - likely related to cabin air flow/air exchanges. pic.twitter.com/ksY4ikmldo",95,245,['COVID19'],"/ *possible* cases of acquired on a ~5 hour flight with at least infected people on board (some with symptoms), and no masks worn. All in close proximity. Low transmission risk on planes - likely related to cabin air flow/air exchanges.","['/', '*', 'possibl', '*', 'case', 'acquir', '~5', 'hour', 'flight', 'least', 'infect', 'peopl', 'board', 'symptom', 'mask', 'worn', 'all', 'close', 'proxim', 'low', 'transmiss', 'risk', 'plane', '-', 'like', 'relat', 'cabin', 'air', 'flow/air', 'exchang']",0,en,
143,143,1296191629968187395,2020-08-19,cdcgov,,"Although the number of #COVID19 cases in most states continued to decline over the last 7 days, the rate of decline is slowing. COVID-19 is widespread in many areas & 6 states reported over 10k new cases. Wear a mask, stay 6 ft from others & wash your hands. pic.twitter.com/QIbgGgcZ2X",348,534,['COVID19'],"Although the number of cases in most states continued to decline over the last days, the rate of decline is slowing. COVID-19 is widespread in many areas & states reported over k new cases. Wear a mask, stay ft from others & wash your hands.","['although', 'number', 'case', 'state', 'continu', 'declin', 'last', 'day', 'rate', 'declin', 'slow', 'covid-19', 'widespread', 'mani', 'area', '&', 'state', 'report', 'k', 'new', 'case', 'wear', 'mask', 'stay', 'ft', 'other', '&', 'wash', 'hand']",0,en,
144,144,1296171085902356480,2020-08-19,newsmaciver,,.@DHSWI admits it does not have a specific goal for what it wants to accomplish with the statewide mask mandate. #WIright #COVID19 pic.twitter.com/eKUq7O59lG,8,11,"['WIright', 'COVID19']",. admits it does not have a specific goal for what it wants to accomplish with the statewide mask mandate.,"['admit', 'specif', 'goal', 'want', 'accomplish', 'statewid', 'mask', 'mandat']",0,en,
145,145,1296155840542584833,2020-08-19,governorva,,"If we want to protect our families and communities, keep our economy open, safely send our kids back to school, and put this health crisis behind us, everyone needs to wear a mask. We can beat #COVID19 if we all do our part. pic.twitter.com/wsza0s1DCg",140,648,['COVID19'],"If we want to protect our families and communities, keep our economy open, safely send our kids back to school, and put this health crisis behind us, everyone needs to wear a mask. We can beat if we all do our part.","['If', 'want', 'protect', 'famili', 'commun', 'keep', 'economi', 'open', 'safe', 'send', 'kid', 'back', 'school', 'put', 'health', 'crisi', 'behind', 'us', 'everyon', 'need', 'wear', 'mask', 'We', 'beat', 'part']",0,en,
146,146,1296133133553860613,2020-08-19,bkives,,"Manitoba will make masks mandatory in schools from Grades 4-12 where distancing is not possible, premier says. #cbcmb #covid19",99,415,"['cbcmb', 'covid19']","Manitoba will make masks mandatory in schools from Grades -12 where distancing is not possible, premier says.","['manitoba', 'make', 'mask', 'mandatori', 'school', 'grade', '-12', 'distanc', 'possibl', 'premier', 'say']",0,en,
147,147,1296111053512876033,2020-08-19,onresources,,"Ontario’s forest industry is playing an important role during the COVID-19 outbreak. They’re providing materials used in hospital masks, gowns and other hygiene products, packaging for sterile medical and food wrappings, and boxes and containers for transporting goods. #COVID19 pic.twitter.com/OLl39sM4Mz",9,15,['COVID19'],"Ontarios forest industry is playing an important role during the COVID-19 outbreak. Theyre providing materials used in hospital masks, gowns and other hygiene products, packaging for sterile medical and food wrappings, and boxes and containers for transporting goods.","['ontario', 'forest', 'industri', 'play', 'import', 'role', 'covid-19', 'outbreak', 'theyr', 'provid', 'materi', 'use', 'hospit', 'mask', 'gown', 'hygien', 'product', 'packag', 'steril', 'medic', 'food', 'wrap', 'box', 'contain', 'transport', 'good']",0,en,
148,148,1296110967563202564,2020-08-19,ahahospitals,,"From grocery stores to the office, you should #WearAMask when in public or in areas where it’s difficult to maintain social distance. Protect yourself and others against #COVID19 and wear your mask. pic.twitter.com/iLW9w6dATv",90,224,"['WearAMask', 'COVID19']","From grocery stores to the office, you should when in public or in areas where its difficult to maintain social distance. Protect yourself and others against and wear your mask.","['from', 'groceri', 'store', 'offic', 'public', 'area', 'difficult', 'maintain', 'social', 'distanc', 'protect', 'other', 'wear', 'mask']",0,en,
149,149,1296198739032338432,2020-08-19,mohawksup,,A couple more days till the start of the school year. Check here for any changes in your school's schedule due to a COVID19 outbreak in a building or the district. The keys to having more in-person school are: Stay home if ill Wear your mask Wash your hands Physically distance pic.twitter.com/2Rp7QSYK20,2,9,[],A couple more days till the start of the school year. Check here for any changes in your school's schedule due to a COVID19 outbreak in a building or the district. The keys to having more in-person school are: Stay home if ill Wear your mask Wash your hands Physically distance,"['A', 'coupl', 'day', 'till', 'start', 'school', 'year', 'check', 'chang', 'school', ""'s"", 'schedul', 'due', 'covid19', 'outbreak', 'build', 'district', 'the', 'key', 'in-person', 'school', ':', 'stay', 'home', 'ill', 'wear', 'mask', 'wash', 'hand', 'physic', 'distanc']",0,en,
150,150,1296071428358447105,2020-08-19,cdctravel,,"If you travel, take steps to protect yourself & others from #COVID19: • Wear a mask in public. • Avoid close contact with others. Stay at least 6 feet from anyone not from your household. • Wash your hands often or use hand sanitizer. pic.twitter.com/OAaeKoAifh",79,123,['COVID19'],"If you travel, take steps to protect yourself & others from : Wear a mask in public. Avoid close contact with others. Stay at least feet from anyone not from your household. Wash your hands often or use hand sanitizer.","['If', 'travel', 'take', 'step', 'protect', '&', 'other', ':', 'wear', 'mask', 'public', 'avoid', 'close', 'contact', 'other', 'stay', 'least', 'feet', 'anyon', 'household', 'wash', 'hand', 'often', 'use', 'hand', 'sanit']",0,en,
151,151,1295998495808204800,2020-08-19,hselive,,Disposable face masks are used by many of us to help protect our communities from #COVID19. Always put your used face mask into a waste bin when you are finished using it. Never discard in public places. Find more information on face coverings here: pic.twitter.com/G2TbzjQI4n,29,48,['COVID19'],Disposable face masks are used by many of us to help protect our communities from . Always put your used face mask into a waste bin when you are finished using it. Never discard in public places. Find more information on face coverings here:,"['dispos', 'face', 'mask', 'use', 'mani', 'us', 'help', 'protect', 'commun', 'alway', 'put', 'use', 'face', 'mask', 'wast', 'bin', 'finish', 'use', 'never', 'discard', 'public', 'place', 'find', 'inform', 'face', 'cover', ':']",0,en,
152,152,1296061389614788608,2020-08-19,sexcsenorita,,I feel like I am a part time masked crusader #COVID19,0,0,['COVID19'],I feel like I am a part time masked crusader,"['feel', 'like', 'part', 'time', 'mask', 'crusad']",0,en,
153,153,1295963567120953344,2020-08-19,sinjusticia0paz,,"Try being a cook at a restaurant, grocery store worker and many othey jobs while being forced to wear a mask ALL DAY. Try being a small business owner juggling with all these Covid19 requirements and while trying to keep your business afloat with less than 50% of the budget...",0,7,[],"Try being a cook at a restaurant, grocery store worker and many othey jobs while being forced to wear a mask ALL DAY. Try being a small business owner juggling with all these Covid19 requirements and while trying to keep your business afloat with less than % of the budget...","['tri', 'cook', 'restaur', 'groceri', 'store', 'worker', 'mani', 'othey', 'job', 'forc', 'wear', 'mask', 'all', 'day', 'tri', 'small', 'busi', 'owner', 'juggl', 'covid19', 'requir', 'tri', 'keep', 'busi', 'afloat', 'less', '%', 'budget', '...']",0,en,
154,154,1295961632821014528,2020-08-19,camidlifecrisis,,"So, when I went out for food earlier, an old white man laughed at my mask and called me stupid. Apparently my response of “go fuck yourself” was “so rude”. Huh. Apparently “please go fuck yourself” wasn’t considered any better. Make up your mind, buddy. #COVID19 #COVIDIOTS pic.twitter.com/u1qFjZMe1n",0,3,"['COVID19', 'COVIDIOTS']","So, when I went out for food earlier, an old white man laughed at my mask and called me stupid. Apparently my response of go fuck yourself was so rude. Huh. Apparently please go fuck yourself wasnt considered any better. Make up your mind, buddy.","['So', 'went', 'food', 'earlier', 'old', 'white', 'man', 'laugh', 'mask', 'call', 'stupid', 'appar', 'respons', 'go', 'fuck', 'rude', 'huh', 'appar', 'pleas', 'go', 'fuck', 'wasnt', 'consid', 'better', 'make', 'mind', 'buddi']",0,en,
155,155,1295961031244644352,2020-08-19,nlbhvstrump,,"Right. Yep. And COVID19 is a hoax. And no-one should wear masks. And all kids should attend school in person, 'cause--oh yeah, COVID19 is a hoax. And Trump isn't trying to destroy USPS to ensure the Russians can hack voting machines, again. Seal it with a sip of hand sanitizer.",0,4,[],"Right. Yep. And COVID19 is a hoax. And no-one should wear masks. And all kids should attend school in person, 'cause--oh yeah, COVID19 is a hoax. And Trump isn't trying to destroy USPS to ensure the Russians can hack voting machines, again. Seal it with a sip of hand sanitizer.","['right', 'yep', 'and', 'covid19', 'hoax', 'and', 'no-on', 'wear', 'mask', 'and', 'kid', 'attend', 'school', 'person', ""'caus"", '--', 'oh', 'yeah', 'covid19', 'hoax', 'and', 'trump', ""n't"", 'tri', 'destroy', 'usp', 'ensur', 'russian', 'hack', 'vote', 'machin', 'seal', 'sip', 'hand', 'sanit']",0,en,
156,156,1296006306738900993,2020-08-19,fallysombonkhwa,,wef: 5 myths about face masks under the microscope #COVID19 #masks pic.twitter.com/tjtQezSFYp,0,0,"['COVID19', 'masks']",wef: myths about face masks under the microscope,"['wef', ':', 'myth', 'face', 'mask', 'microscop']",0,en,
157,157,1295971057220964353,2020-08-19,christinayiotis,,Coronavirus: France to make face masks mandatory in most workplaces “ #France is to make face masks compulsory in most workplaces as it grapples with a resurgence in #Coronavirus cases.” #COVID19 ⁦@BBCWorld⁩ …,1,0,"['France', 'Coronavirus', 'COVID19']",Coronavirus: France to make face masks mandatory in most workplaces is to make face masks compulsory in most workplaces as it grapples with a resurgence in cases.,"['coronaviru', ':', 'franc', 'make', 'face', 'mask', 'mandatori', 'workplac', 'make', 'face', 'mask', 'compulsori', 'workplac', 'grappl', 'resurg', 'case']",0,en,
158,158,1295949335566225408,2020-08-19,pedalsoflove_ny,,No masks??? #DemConvention #DNC2020 #NBAPlayoffs #COVID19 …,0,0,"['DemConvention', 'DNC2020', 'NBAPlayoffs', 'COVID19']",No masks???,"['No', 'mask']",0,en,
159,159,1292640965824454656,2020-08-09,caseyworks,Cal Anderson Park,"I've now seen a few more masks but the vast majority of people here are violating Governor Inslee's mandate requiring ""face coverings in public spaces and shared spaces, both indoors and outdoors ... where many people are gathered such as parks, playgrounds..."" #COVID19 pic.twitter.com/yCmf2piyAn – at Cal Anderson Park",25,126,['COVID19'],"I've now seen a few more masks but the vast majority of people here are violating Governor Inslee's mandate requiring ""face coverings in public spaces and shared spaces, both indoors and outdoors ... where many people are gathered such as parks, playgrounds..."" at Cal Anderson Park","[""'ve"", 'seen', 'mask', 'vast', 'major', 'peopl', 'violat', 'governor', 'insle', ""'s"", 'mandat', 'requir', '``', 'face', 'cover', 'public', 'space', 'share', 'space', 'indoor', 'outdoor', '...', 'mani', 'peopl', 'gather', 'park', 'playground', '...', ""''"", 'cal', 'anderson', 'park']",0,en,
160,160,1292511200119599104,2020-08-09,monahannaa,American Red Cross,"With my #JohnSnow mask on, I donated convalescent plasma for the 3rd time. If you have recovered from #COVID19, consider donating @AmerRedCross. You can also save lives by voting - that’s what we call prevention. #VoteScience #VotePublicHealth #NotMiasma #epitwitter pic.twitter.com/8g6XizivEF – at American Red Cross",27,242,"['JohnSnow', 'COVID19', 'VoteScience', 'VotePublicHealth', 'NotMiasma', 'epitwitter']","With my mask on, I donated convalescent plasma for the rd time. If you have recovered from , consider donating . You can also save lives by voting - thats what we call prevention. at American Red Cross","['with', 'mask', 'donat', 'convalesc', 'plasma', 'rd', 'time', 'If', 'recov', 'consid', 'donat', 'you', 'also', 'save', 'live', 'vote', '-', 'that', 'call', 'prevent', 'american', 'red', 'cross']",0,en,
161,161,1292464984920928258,2020-08-09,davidmweissman,,"The point I’m making in this, is imagine if we had competent leadership who acted fast, pundits who wouldn’t downplay #COVID19 and make it political, if people wore masks and practice social distancing, America would be at a much better state.",40,269,['COVID19'],"The point Im making in this, is imagine if we had competent leadership who acted fast, pundits who wouldnt downplay and make it political, if people wore masks and practice social distancing, America would be at a much better state.","['the', 'point', 'Im', 'make', 'imagin', 'compet', 'leadership', 'act', 'fast', 'pundit', 'wouldnt', 'downplay', 'make', 'polit', 'peopl', 'wore', 'mask', 'practic', 'social', 'distanc', 'america', 'would', 'much', 'better', 'state']",0,en,
162,162,1292450173558427654,2020-08-09,zacharyos,,People are referencing the “home rule” amendment a lot during this local mask mandate debate. I wrote a bit about what the amendment in Iowa’s constitution is and where it comes from. #COVID19 #maskup #iapolitics …,19,54,"['COVID19', 'maskup', 'iapolitics']",People are referencing the home rule amendment a lot during this local mask mandate debate. I wrote a bit about what the amendment in Iowas constitution is and where it comes from.,"['peopl', 'referenc', 'home', 'rule', 'amend', 'lot', 'local', 'mask', 'mandat', 'debat', 'wrote', 'bit', 'amend', 'iowa', 'constitut', 'come']",0,en,
163,163,1292432679212810241,2020-08-09,vdpluijm,,"Droplet transmission efficiency of masks. Lower is better. Use inexpensive hospital masks, though all but a few are far better than none. #MaskUp @ScienceMagazine #COVID19 … pic.twitter.com/wMKsTSAAoj",14,18,"['MaskUp', 'COVID19']","Droplet transmission efficiency of masks. Lower is better. Use inexpensive hospital masks, though all but a few are far better than none.","['droplet', 'transmiss', 'effici', 'mask', 'lower', 'better', 'use', 'inexpens', 'hospit', 'mask', 'though', 'far', 'better', 'none']",0,en,
164,164,1292391336667217920,2020-08-09,marciegpell,,RT @WHO: 😷 How to wear a non-medical fabric mask safely: Don’ts More: #COVID19 #WearAMask pic.twitter.com/TbGWiMXJRr,0,0,"['COVID19', 'WearAMask']",: How to wear a non-medical fabric mask safely: Donts More:,"[':', 'how', 'wear', 'non-med', 'fabric', 'mask', 'safe', ':', 'dont', 'more', ':']",0,en,
165,165,1293547088542720001,2020-08-12,alexmunter,,"Hey look, @REAL_Spartacat is here at the Brewer Arena #COVID19 assessment centre, wearing a mask just like @CHEO manager Amy Irwin and spreading some @Senators cheer with the kids+families waiting for their tests. pic.twitter.com/xRwt8tCA9z",3,21,['COVID19'],"Hey look, is here at the Brewer Arena assessment centre, wearing a mask just like manager Amy Irwin and spreading some cheer with the kids+families waiting for their tests.","['hey', 'look', 'brewer', 'arena', 'assess', 'centr', 'wear', 'mask', 'like', 'manag', 'ami', 'irwin', 'spread', 'cheer', 'kids+famili', 'wait', 'test']",0,en,
166,166,1293423400392822789,2020-08-12,emontenegroleon,,"The teen was trying to do his job, remind everyone to wear face masks while out in public... at a kids amusement park. Can we please stay in our back yards or patios if we don’t want to wear masks. #publichealth #COVID19 …",0,0,"['publichealth', 'COVID19']","The teen was trying to do his job, remind everyone to wear face masks while out in public... at a kids amusement park. Can we please stay in our back yards or patios if we dont want to wear masks.","['the', 'teen', 'tri', 'job', 'remind', 'everyon', 'wear', 'face', 'mask', 'public', '...', 'kid', 'amus', 'park', 'can', 'pleas', 'stay', 'back', 'yard', 'patio', 'dont', 'want', 'wear', 'mask']",0,en,
167,167,1293423118984388608,2020-08-12,crmrjm2006,,Officially done with the COVID19: NIH said ultraviolet rays kills the virus. We were instructed in the beginning of COVID uniform hang in the Sunil unable to wash! How is COVID spread in the sunshine state? Where it is hot? They must call us dumb! Wear a mask during sex? Hmmm,0,0,[],Officially done with the COVID19: NIH said ultraviolet rays kills the virus. We were instructed in the beginning of COVID uniform hang in the Sunil unable to wash! How is COVID spread in the sunshine state? Where it is hot? They must call us dumb! Wear a mask during sex? Hmmm,"['offici', 'done', 'covid19', ':', 'nih', 'said', 'ultraviolet', 'ray', 'kill', 'viru', 'We', 'instruct', 'begin', 'covid', 'uniform', 'hang', 'sunil', 'unabl', 'wash', '!', 'how', 'covid', 'spread', 'sunshin', 'state', 'where', 'hot', 'they', 'must', 'call', 'us', 'dumb', '!', 'wear', 'mask', 'sex', 'hmmm']",0,en,
168,168,1289744564056502273,2020-08-01,debrasateam,,Tomorrow #NH will host a #NASCAR race that is expected to draw 12K. We are the only state in the entire Norteast w/out a mask mandate. This is a potential #COVID19 superspreader event. You may be “over” the pandemic - but it’s not over you. #WearADamnMask,10,22,"['NH', 'NASCAR', 'COVID19', 'WearADamnMask']",Tomorrow will host a race that is expected to draw K. We are the only state in the entire Norteast w/out a mask mandate. This is a potential superspreader event. You may be over the pandemic - but its not over you.,"['tomorrow', 'host', 'race', 'expect', 'draw', 'K.', 'We', 'state', 'entir', 'norteast', 'w/out', 'mask', 'mandat', 'thi', 'potenti', 'superspread', 'event', 'you', 'may', 'pandem', '-']",0,en,
169,169,1289619447515197440,2020-08-01,payousa1,,Today Distributing face masks front of our office partnership with @AMBichotte @CMFarahLouis @SenatorParker @CitizenPierre @Edu_Hermelyn we are here till 3:00 #community #COVID19 #pandemic #WearAMask #WearAMaskSaveALife pic.twitter.com/XTbTfszIuM,4,17,"['community', 'COVID19', 'pandemic', 'WearAMask', 'WearAMaskSaveALife']",Today Distributing face masks front of our office partnership with we are here till :00,"['today', 'distribut', 'face', 'mask', 'front', 'offic', 'partnership', 'till', ':00']",0,en,
170,170,1289570747883515908,2020-08-01,leeabbamonte,,"The idea of some in America that #masks erode your personal freedoms and rights is so absurd. Just another reason we are where we are with #coronavirus. Here’s a crazy thought, if masks help us beat #COVID19 as a country, would you wear one? Think of it that way. #COVIDIOT",1,34,"['masks', 'coronavirus', 'COVID19', 'COVIDIOT']","The idea of some in America that erode your personal freedoms and rights is so absurd. Just another reason we are where we are with . Heres a crazy thought, if masks help us beat as a country, would you wear one? Think of it that way.","['the', 'idea', 'america', 'erod', 'person', 'freedom', 'right', 'absurd', 'just', 'anoth', 'reason', 'here', 'crazi', 'thought', 'mask', 'help', 'us', 'beat', 'countri', 'would', 'wear', 'one', 'think', 'way']",0,en,
171,171,1289506680208625671,2020-08-01,m_warren_writer,,"Impressed by mask use here in London, Ontario 😷 #COVID19 #StaySafe …",2,2,"['COVID19', 'StaySafe']","Impressed by mask use here in London, Ontario","['impress', 'mask', 'use', 'london', 'ontario']",0,en,
172,172,1290462936964698113,2020-08-03,rmlimodriver69,,Ya wear your stupid mask and we can get on with it. #covid19 #quarantine #wearamask #animalsinfluence 🐾🐾💜💜💙 #pets #dogs #petsofinstagram #cats #dogsofinstagram #animals #catsofinstagram #puppy #doglover #doglovers… …,3,127,"['covid19', 'quarantine', 'wearamask', 'animalsinfluence', 'pets', 'dogs', 'petsofinstagram', 'cats', 'dogsofinstagram', 'animals', 'catsofinstagram', 'puppy', 'doglover', 'doglovers']",Ya wear your stupid mask and we can get on with it.,"['Ya', 'wear', 'stupid', 'mask', 'get']",0,en,
173,173,1290288351996674051,2020-08-03,bloomberg_paul,,PERSPECTIVE: Freedom to not wear a mask. Please read and don’t assume the content by the title. #COVID19 #HealthyLiving pic.twitter.com/JtFP4j5M5V,1,8,"['COVID19', 'HealthyLiving']",PERSPECTIVE: Freedom to not wear a mask. Please read and dont assume the content by the title.,"['perspect', ':', 'freedom', 'wear', 'mask', 'pleas', 'read', 'dont', 'assum', 'content', 'titl']",0,en,
174,174,1290274319008804865,2020-08-03,christianne67,,Pennsylvania Republican @russdiamond laments … in 2-page rant about the harassment & intolerance he endures refusing to wear a mask @ArcheeDebunker #PublicHealth 😷 #Covid19 #Pennsylvania 🗳 #VoteOutThegop #COVIDIOTS ⚰ #MasketOrCasket #DontBeAMaskhole pic.twitter.com/Z32ZUqehvk,6,5,"['PublicHealth', 'Covid19', 'Pennsylvania', 'VoteOutThegop', 'COVIDIOTS', 'MasketOrCasket', 'DontBeAMaskhole']",Pennsylvania Republican laments in -page rant about the harassment & intolerance he endures refusing to wear a mask,"['pennsylvania', 'republican', 'lament', '-page', 'rant', 'harass', '&', 'intoler', 'endur', 'refus', 'wear', 'mask']",0,en,
175,175,1290254027108823040,2020-08-03,davidmweissman,,"You’re such an idiot, 154,000 people are dead and 4 million people have the #COVID19. We have stupid Karens who refuse to wear a mask and moronic Republican leadership who wants to open schools. The United States especially you have done a terrible job, & #TrumpHasNoPlan.",117,1070,"['COVID19', 'TrumpHasNoPlan']","Youre such an idiot, people are dead and million people have the . We have stupid Karens who refuse to wear a mask and moronic Republican leadership who wants to open schools. The United States especially you have done a terrible job, & .","['your', 'idiot', 'peopl', 'dead', 'million', 'peopl', 'We', 'stupid', 'karen', 'refus', 'wear', 'mask', 'moron', 'republican', 'leadership', 'want', 'open', 'school', 'the', 'unit', 'state', 'especi', 'done', 'terribl', 'job', '&']",0,en,
